Animal_ID,Name_Intake,Found_Location,Intake_Type,Intake_Condition,Animal_Type_Intake,Sex_upon_Intake,Age_upon_Intake,Breed_Intake,Color_Intake,Sex_upon_Outcome,Age_upon_Outcome,binary_outcome,year_intake,month_intake,year_outcome,month_outcome,birth_year,birth_month
A810701,,Fm 969 And Tollway I30 in Austin (TX),Stray,Normal,Dog,Intact Male,0.08333333333333333,German Shepherd,Black/Tan,Neutered Male,0.08333333333333333,0.0,2019,12,2019,12,2019,10
A741465,,12509 N Lamar Blvd in Austin (TX),Stray,Normal,Cat,Intact Male,1.0,Domestic Medium Hair Mix,Orange/White,Neutered Male,1.0,0.0,2017,1,2017,1,2016,1
A665560,Bud,Austin (TX),Owner Surrender,Normal,Dog,Neutered Male,1.0,Chihuahua Shorthair Mix,Red/White,Neutered Male,1.0,0.0,2013,10,2013,11,2012,10
A734994,,2206 S 5Th St in Austin (TX),Stray,Normal,Dog,Intact Male,1.0,Labrador Retriever Mix,Black,Neutered Male,1.0,0.0,2016,9,2016,9,2015,9
A703658,,5720 Wellington Dr in Austin (TX),Stray,Normal,Cat,Intact Male,0.08333333333333333,Domestic Shorthair Mix,Brown Tabby,Neutered Male,0.08333333333333333,0.0,2015,5,2015,6,2015,4
A773024,,14906 Zurick Drive in Del Valle (TX),Stray,Normal,Cat,Intact Male,0.057692307692307696,Domestic Shorthair Mix,Blue Tabby,Intact Male,0.057692307692307696,0.0,2018,5,2018,5,2018,5
A731907,,6804 Isabelle Dr in Austin (TX),Wildlife,Injured,Other,Unknown,1.0,Opossum Mix,Gray,Unknown,1.0,1.0,2016,7,2016,7,2015,7
A703455,,2304 Wind Vane West in Pflugerville (TX),Wildlife,Normal,Other,Unknown,0.41666666666666663,Bat Mix,Gray,Unknown,0.41666666666666663,1.0,2015,5,2015,5,2014,11
A779679,,107 E Brenham St Side B in Manor (TX),Public Assist,Normal,Bird,Intact Female,1.0,Chicken,Black/White,Intact Female,1.0,0.0,2018,9,2018,9,2017,9
A773699,*Iris,7201 Levander Loop in Austin (TX),Stray,Normal,Cat,Intact Female,0.08333333333333333,Domestic Shorthair Mix,Torbie,Spayed Female,0.16666666666666666,0.0,2018,6,2018,7,2018,4
A744917,,Outside Jurisdiction,Stray,Normal,Dog,Intact Male,0.08333333333333333,Labrador Retriever Mix,Black/White,Neutered Male,0.16666666666666666,0.0,2017,3,2017,3,2017,1
A671446,Tiger,Austin (TX),Owner Surrender,Normal,Cat,Spayed Female,1.0,Domestic Shorthair Mix,Gray Tabby,Spayed Female,1.0,0.0,2014,1,2014,1,2012,3
A687788,Pepe,3300 Killingsworth Ln. #307 in Pflugerville (TX),Owner Surrender,Normal,Dog,Intact Male,0.25,Dachshund,Tricolor,Neutered Male,0.25,0.0,2014,9,2014,9,2014,6
A690364,*Lyndon,8827 East Dr in Austin (TX),Stray,Normal,Cat,Intact Male,0.07692307692307693,Domestic Shorthair Mix,Brown Tabby,Intact Male,0.07692307692307693,0.0,2014,10,2014,10,2014,9
A665235,,Austin (TX),Owner Surrender,Nursing,Dog,Intact Female,0.08333333333333333,Australian Kelpie Mix,Tricolor,Intact Female,0.08333333333333333,0.0,2013,10,2013,10,2013,9
A710608,*Mambo,1406 Demaret St in Pflugerville (TX),Stray,Normal,Cat,Intact Female,0.07692307692307693,Domestic Medium Hair Mix,Blue Tabby,Spayed Female,0.16666666666666666,0.0,2015,8,2015,10,2015,7
A673642,,S 5Th St & W Johanna St in Austin (TX),Stray,Normal,Dog,Intact Female,0.16666666666666666,Border Collie Mix,Tricolor,Spayed Female,0.16666666666666666,0.0,2014,2,2014,3,2013,12
A733930,Tanner,Travis (TX),Owner Surrender,Normal,Dog,Neutered Male,7.0,Chihuahua Shorthair/French Bulldog,Tan,Neutered Male,7.0,0.0,2016,8,2016,9,2009,8
A800401,Pearl,Travis (TX),Owner Surrender,Normal,Dog,Spayed Female,2.0,Labrador Retriever/Beagle,Black,Spayed Female,2.0,0.0,2019,7,2019,8,2017,7
A796721,,10815 Fm 2222 Rd in Austin (TX),Wildlife,Normal,Other,Unknown,0.6666666666666666,Bat,Black/Brown,Unknown,0.6666666666666666,1.0,2019,6,2019,6,2018,9
A781363,,9102 Happy Trail in Austin (TX),Stray,Normal,Cat,Intact Female,2.0,Domestic Shorthair Mix,Blue,Intact Female,2.0,0.0,2018,9,2018,10,2016,9
A730404,,8500 Valleyfield Dr in Austin (TX),Stray,Normal,Dog,Intact Female,1.0,Australian Shepherd Mix,White/Black,Intact Female,1.0,0.0,2016,7,2016,7,2015,7
A740369,,Hillside Ave & Academy Dr in Austin (TX),Wildlife,Injured,Other,Unknown,2.0,Raccoon,Black/Gray,Unknown,2.0,1.0,2016,12,2016,12,2014,12
A705284,,3507 Vara Dr in Austin (TX),Stray,Normal,Cat,Intact Female,0.16666666666666666,Domestic Shorthair Mix,Brown Tabby,Spayed Female,0.16666666666666666,0.0,2015,6,2015,6,2015,4
A687758,Tallulah,Austin (TX),Owner Surrender,Normal,Dog,Spayed Female,3.0,Pit Bull Mix,Brown Brindle,Spayed Female,3.0,0.0,2014,11,2014,11,2011,9
A747624,*Grace,4413 Quicksilver in Austin (TX),Stray,Normal,Dog,Spayed Female,0.5,Boxer,Tan/White,Spayed Female,0.5,0.0,2017,9,2017,9,2017,3
A794047,Buddy,Brodie Lane And Yandall in Austin (TX),Stray,Normal,Dog,Intact Male,2.0,Weimaraner Mix,Blue,Intact Male,2.0,0.0,2019,5,2019,5,2017,5
A794397,*Sidecar,22813 Hwy 71 in Travis (TX),Stray,Normal,Cat,Intact Male,0.08333333333333333,Domestic Medium Hair Mix,Blue,Neutered Male,0.25,0.0,2019,5,2019,6,2019,3
A789714,Linus,Austin (TX),Owner Surrender,Normal,Dog,Neutered Male,4.0,Labrador Retriever Mix,Tan/White,Neutered Male,4.0,0.0,2019,2,2019,3,2015,2
A761435,*Eleven,2301 Quicksilver in Austin (TX),Stray,Normal,Cat,Intact Female,0.057692307692307696,Domestic Shorthair Mix,White/Brown Tabby,Spayed Female,0.16666666666666666,0.0,2017,11,2017,12,2017,10
A806969,Mistfios,Austin (TX),Owner Surrender,Normal,Cat,Neutered Male,0.3333333333333333,Domestic Shorthair,Blue,Neutered Male,0.41666666666666663,0.0,2019,10,2019,12,2019,6
A732486,Pixie,Manor (TX),Owner Surrender,Normal,Cat,Spayed Female,7.0,Domestic Shorthair Mix,White,Spayed Female,7.0,0.0,2016,8,2016,8,2009,8
A789617,*Henry,Vargas Road And Santos Street in Austin (TX),Stray,Normal,Dog,Intact Male,0.6666666666666666,Australian Kelpie Mix,Black Brindle/White,Neutered Male,0.75,0.0,2019,2,2019,3,2018,6
A773068,Rosie,Austin (TX),Owner Surrender,Normal,Dog,Spayed Female,4.0,Chow Chow/Labrador Retriever,Tan,Spayed Female,4.0,0.0,2018,5,2018,5,2013,7
A801475,*Buttercup,5708 Silver Screen Drive in Austin (TX),Stray,Normal,Cat,Intact Female,0.07692307692307693,Domestic Shorthair,Torbie,Spayed Female,0.25,0.0,2019,8,2019,10,2019,7
A781158,,7103 Gonzales in Austin (TX),Stray,Normal,Cat,Intact Male,0.16666666666666666,Domestic Shorthair Mix,Black/White,Neutered Male,0.25,0.0,2018,9,2018,10,2018,7
A722445,Jack,Austin (TX),Owner Surrender,Normal,Dog,Neutered Male,5.0,Mastiff/Pit Bull,Black,Neutered Male,5.0,0.0,2016,3,2016,3,2011,3
A645138,Woadie,3600 Harmon Ave in Austin (TX),Public Assist,Normal,Dog,Neutered Male,6.0,Pit Bull/Chinese Sharpei,Brown/White,Neutered Male,6.0,0.0,2017,10,2017,10,2011,1
A774068,,Nucklos Crossing And Stassney in Austin (TX),Stray,Normal,Dog,Intact Male,0.25,Great Dane Mix,Blue/White,Intact Male,0.25,0.0,2018,6,2018,6,2018,2
A720610,,16604 Deckers Creek in Austin (TX),Stray,Normal,Dog,Intact Male,0.16666666666666666,Blue Lacy Mix,Tan/White,Neutered Male,0.16666666666666666,0.0,2016,2,2016,2,2015,12
A695963,Snoopy,Gunter St And Neil in Austin (TX),Stray,Normal,Dog,Intact Male,0.057692307692307696,Dachshund Mix,Sable,Neutered Male,0.08333333333333333,0.0,2015,1,2015,2,2014,12
A787097,,1138 Lott in Austin (TX),Stray,Injured,Dog,Intact Male,3.0,Chihuahua Shorthair Mix,White/Black,Intact Male,3.0,0.0,2019,1,2019,1,2016,1
A728817,,8313 Cobblestone in Austin (TX),Wildlife,Normal,Other,Unknown,0.07692307692307693,Bat Mix,Red,Unknown,0.07692307692307693,1.0,2016,6,2016,6,2016,5
A693847,,8000 Decker Ln in Austin (TX),Stray,Normal,Dog,Intact Male,0.16666666666666666,Manchester Terrier Mix,Brown/White,Intact Male,0.16666666666666666,0.0,2014,12,2014,12,2014,9
A682704,Jackson,204 W Powell Ln in Austin (TX),Stray,Normal,Dog,Intact Male,2.0,Toy Poodle/Miniature Schnauzer,Blue/White,Neutered Male,2.0,0.0,2014,7,2014,7,2012,7
A739626,Millie,Outside Jurisdiction,Owner Surrender,Normal,Dog,Spayed Female,0.08333333333333333,Chihuahua Shorthair Mix,Tan,Spayed Female,0.08333333333333333,0.0,2016,12,2016,12,2016,10
A758603,*Mango,Austin (TX),Owner Surrender,Normal,Cat,Intact Male,0.09615384615384616,Domestic Shorthair Mix,Orange Tabby,Intact Male,0.08333333333333333,1.0,2017,9,2017,10,2017,8
A758020,,Outside Jurisdiction,Public Assist,Normal,Dog,Intact Female,0.3333333333333333,Doberman Pinsch Mix,Black/Brown,Intact Female,0.3333333333333333,0.0,2017,9,2017,9,2017,5
A738466,,1403 E 2Nd in Austin (TX),Wildlife,Normal,Other,Unknown,1.0,Bat Mix,Brown,Unknown,1.0,1.0,2016,11,2016,11,2015,11
A667724,*Romeo,7515 Compass Dr in Austin (TX),Stray,Normal,Dog,Intact Male,0.08333333333333333,German Shepherd Mix,Tan/Black,Neutered Male,0.16666666666666666,0.0,2013,11,2013,11,2013,9
A800408,,16808 Isle Of Man Road in Pflugerville (TX),Stray,Normal,Cat,Intact Female,0.25,Domestic Shorthair Mix,Black/White,Intact Female,0.25,0.0,2019,7,2019,7,2019,4
A791886,Spotty,Austin (TX),Owner Surrender,Normal,Dog,Intact Male,1.0,Dachshund Longhair/Chihuahua Longhair,White/Black,Neutered Male,1.0,0.0,2019,4,2019,4,2018,4
A705339,Queenie,8101 N Lamar in Austin (TX),Stray,Normal,Dog,Spayed Female,3.0,Pit Bull Mix,Brown Brindle,Spayed Female,3.0,0.0,2015,6,2015,6,2012,6
A784789,Frank,3901 Speedway in Austin (TX),Public Assist,Normal,Dog,Neutered Male,7.0,Boston Terrier Mix,Black/White,Neutered Male,7.0,0.0,2018,11,2018,11,2011,8
A743602,*Dodger,Austin (TX),Owner Surrender,Normal,Other,Intact Male,0.75,Guinea Pig Mix,Tricolor,Intact Male,0.75,0.0,2017,2,2017,2,2016,5
A729845,,2007 Mc Call Rd in Austin (TX),Stray,Sick,Cat,Intact Male,2.0,Domestic Shorthair Mix,Brown Tabby,Intact Male,2.0,1.0,2016,6,2016,6,2014,6
A801598,*Herman,Teri Road And Stassney Lane in Austin (TX),Stray,Normal,Dog,Intact Male,5.0,Pit Bull,Blue/White,Neutered Male,6.0,0.0,2019,8,2019,12,2013,8
A691615,Leo Blue,Braker Ln And Parkfield in Austin (TX),Stray,Normal,Dog,Intact Male,0.3333333333333333,German Shepherd/Siberian Husky,Sable,Neutered Male,0.3333333333333333,0.0,2014,11,2014,11,2014,7
A752716,,8833 North Lamar Blvd in Austin (TX),Stray,Normal,Cat,Intact Female,0.08333333333333333,Domestic Shorthair Mix,White/Brown Tabby,Intact Female,0.16666666666666666,0.0,2017,6,2017,7,2017,4
A803635,Friday,Scenic Drive And The Highland in Austin (TX),Stray,Normal,Dog,Intact Female,0.25,Miniature Schnauzer,Black/White,Intact Female,0.25,0.0,2019,9,2019,9,2019,6
A699607,,1054 Springdale Rd #108 in Austin (TX),Stray,Normal,Cat,Intact Male,1.0,Domestic Shorthair Mix,Black,Intact Male,1.0,0.0,2015,3,2015,3,2014,3
A705245,Bert,Del Valle (TX),Stray,Normal,Cat,Neutered Male,2.0,Domestic Longhair Mix,Blue Tabby,Neutered Male,2.0,0.0,2015,6,2015,6,2013,6
A769424,*Jerry,Congress Avenue And East Martin Luther King Jr Boulevard in Austin (TX),Stray,Normal,Dog,Intact Male,1.0,Dachshund Mix,Brown,Neutered Male,1.0,0.0,2018,4,2018,4,2017,4
A761788,Cafe,Riverside Drive And South Congress Avenue in Austin (TX),Stray,Normal,Cat,Spayed Female,0.3333333333333333,Domestic Shorthair Mix,Calico,Spayed Female,0.3333333333333333,0.0,2017,11,2017,11,2017,7
A680807,,2805 Townes Ln. in Austin (TX),Wildlife,Sick,Other,Unknown,1.0,Raccoon Mix,Black/White,Unknown,1.0,1.0,2014,6,2014,6,2013,6
A785325,Oreo,103 Thackery Court in Lakeway (TX),Stray,Normal,Cat,Intact Male,0.08333333333333333,Domestic Shorthair Mix,Black,Neutered Male,0.08333333333333333,0.0,2018,12,2018,12,2018,10
A771433,Zippy,304 Montopolis in Austin (TX),Stray,Normal,Dog,Neutered Male,6.0,Jack Russell Terrier Mix,White/Tricolor,Neutered Male,6.0,0.0,2018,5,2018,5,2012,5
A767214,*Minerva,6103 Pennwood Lane in Austin (TX),Stray,Normal,Cat,Spayed Female,7.0,Domestic Medium Hair Mix,Brown Tabby/White,Spayed Female,7.0,0.0,2018,2,2018,4,2011,2
A723303,,Manor New Tech Central Office in Travis (TX),Wildlife,Normal,Other,Unknown,3.0,Bat Mix,Brown,Unknown,3.0,1.0,2016,3,2016,3,2013,3
A686189,,411 Brazos St in Austin (TX),Stray,Normal,Cat,Intact Male,0.038461538461538464,Domestic Shorthair Mix,Brown Tabby/White,Intact Male,0.038461538461538464,0.0,2014,8,2014,8,2014,8
A737340,Charlie,Onion Creek Dr & Shady Cedar in Austin (TX),Stray,Normal,Dog,Neutered Male,1.0,Anatol Shepherd Mix,Tan/Black,Neutered Male,2.0,0.0,2016,10,2018,6,2015,10
A590637,Max,1600 Smith Rd in Austin (TX),Stray,Normal,Dog,Neutered Male,3.0,German Shepherd Mix,Tan/White,Neutered Male,3.0,0.0,2013,11,2013,12,2009,12
A720131,Princess,Austin (TX),Stray,Nursing,Dog,Intact Female,0.008219178082191782,Australian Cattle Dog/Boxer,Black/White,Spayed Female,0.16666666666666666,0.0,2016,2,2016,4,2016,1
A725580,Mcpherson,8225 N Fm 620 in Austin (TX),Stray,Normal,Cat,Intact Female,0.038461538461538464,Domestic Shorthair Mix,Brown Tabby,Spayed Female,0.16666666666666666,0.0,2016,4,2016,6,2016,4
A786498,Sam,Austin (TX),Owner Surrender,Normal,Dog,Intact Male,1.0,Boxer Mix,Tan/White,Neutered Male,1.0,0.0,2018,12,2019,5,2017,12
A812436,Max,Austin (TX),Owner Surrender,Normal,Dog,Intact Male,1.0,Cairn Terrier,Brown/Black,Neutered Male,1.0,0.0,2020,1,2020,1,2018,10
A794968,Callie,Austin (TX),Owner Surrender,Normal,Cat,Spayed Female,10.0,Domestic Shorthair Mix,Calico,Spayed Female,10.0,0.0,2019,5,2019,7,2009,5
A711473,*Zima,Travis (TX),Owner Surrender,Normal,Cat,Intact Female,0.08333333333333333,Domestic Shorthair Mix,Tortie,Spayed Female,0.16666666666666666,0.0,2015,9,2015,9,2015,7
A720269,Tinks,Austin (TX),Owner Surrender,Normal,Dog,Intact Female,1.0,Shih Tzu Mix,White/Brown,Intact Female,1.0,0.0,2016,2,2016,4,2014,8
A768435,*Maizy,Houston Street And Sunshine Drive in Austin (TX),Stray,Normal,Dog,Intact Female,1.0,Labrador Retriever Mix,Cream/White,Spayed Female,1.0,0.0,2018,3,2018,3,2017,3
A728834,,8210 Chalk Knoll Dr in Austin (TX),Stray,Normal,Cat,Intact Female,1.0,Domestic Shorthair Mix,Blue,Intact Female,1.0,0.0,2016,6,2016,6,2015,6
A801467,*Blossom,5708 Silver Screen Drive in Austin (TX),Stray,Normal,Cat,Intact Female,0.07692307692307693,Domestic Shorthair,Calico,Intact Female,0.08333333333333333,1.0,2019,8,2019,8,2019,7
A797411,,6801 Gaur in Austin (TX),Stray,Normal,Cat,Intact Female,0.057692307692307696,Domestic Shorthair,Black,Intact Female,0.057692307692307696,0.0,2019,6,2019,6,2019,5
A808900,,6813 Porter Street in Austin (TX),Stray,Normal,Cat,Intact Female,0.019230769230769232,Domestic Shorthair,Black,Intact Female,0.019230769230769232,0.0,2019,11,2019,11,2019,11
A710899,,9511 Woodvale Dr in Austin (TX),Stray,Normal,Cat,Intact Male,2.0,Domestic Shorthair Mix,Brown Tabby,Intact Male,2.0,0.0,2015,8,2015,8,2013,8
A679309,,1101 E Slaughter Ln in Austin (TX),Stray,Normal,Cat,Intact Male,0.005479452054794521,Domestic Shorthair Mix,Orange Tabby/White,Intact Male,0.08333333333333333,1.0,2014,5,2014,7,2014,5
A805973,*Brigid,Austin (TX),Owner Surrender,Normal,Cat,Intact Female,0.5833333333333333,Domestic Medium Hair,Calico,Spayed Female,0.9166666666666666,0.0,2019,10,2020,1,2019,2
A726026,Dylan,Austin (TX),Owner Surrender,Normal,Dog,Neutered Male,5.0,German Shepherd Mix,Black/Tan,Neutered Male,5.0,0.0,2018,11,2018,12,2013,5
A666743,,1817 Parker in Austin (TX),Wildlife,Normal,Other,Unknown,3.0,Bat Mix,Brown,Unknown,3.0,1.0,2013,11,2013,11,2010,11
A767963,,1515 Wickersham Lane in Austin (TX),Stray,Normal,Dog,Neutered Male,3.0,Chihuahua Longhair Mix,White/Tan,Neutered Male,3.0,0.0,2018,3,2018,3,2015,3
A726929,Lobo,Austin (TX),Owner Surrender,Sick,Dog,Neutered Male,3.0,Australian Shepherd Mix,Black/Tricolor,Neutered Male,3.0,0.0,2016,5,2016,6,2013,5
A697087,Macbeth,4500 Randig Ln in Travis (TX),Stray,Normal,Dog,Neutered Male,3.0,Pit Bull Mix,Brown,Neutered Male,3.0,0.0,2015,2,2015,2,2011,12
A718280,Baby,2400 E Mlk Dr in Austin (TX),Stray,Normal,Dog,Intact Female,4.0,Mastiff Mix,Brown Brindle,Intact Female,4.0,0.0,2015,12,2015,12,2011,3
A674861,,11141 Lost Maples Trl in Austin (TX),Stray,Normal,Cat,Intact Male,1.0,Domestic Shorthair Mix,Blue/White,Intact Male,1.0,0.0,2014,3,2014,3,2013,3
A714205,*Jorge,500 E Chicon Dr in Austin (TX),Stray,Normal,Dog,Intact Male,4.0,Chihuahua Shorthair Mix,Brown/Tan,Neutered Male,4.0,0.0,2015,10,2015,10,2011,10
A745918,Charlie,Fm973 And Fm 969 in Austin (TX),Stray,Normal,Dog,Intact Male,0.08333333333333333,Labrador Retriever Mix,Chocolate,Neutered Male,0.08333333333333333,0.0,2017,3,2017,3,2017,2
A799016,,12700 Mystic Drive in Travis (TX),Stray,Normal,Cat,Intact Male,0.08333333333333333,Domestic Shorthair,Black,Neutered Male,0.16666666666666666,0.0,2019,7,2019,7,2019,5
A694499,,124 W Anderson Lane in Austin (TX),Stray,Normal,Cat,Spayed Female,3.0,Domestic Longhair Mix,Black,Spayed Female,3.0,0.0,2014,12,2015,1,2011,12
A766268,Sweet Pea,45Th & Avenue F in Austin (TX),Stray,Normal,Dog,Intact Female,4.0,Pit Bull Mix,White/Black,Spayed Female,4.0,0.0,2018,2,2018,2,2014,2
A689534,Hermes,Austin (TX),Euthanasia Request,Normal,Dog,Neutered Male,3.0,Chihuahua Shorthair Mix,Black/Tan,Neutered Male,3.0,0.0,2014,10,2014,10,2011,10
A754162,Belle,1130 Eleanor Street in Austin (TX),Stray,Normal,Cat,Spayed Female,4.0,Domestic Shorthair Mix,Blue Tabby/White,Spayed Female,4.0,0.0,2017,7,2017,7,2013,7
A808879,,11308 Runnel Ridge Road in Travis (TX),Stray,Normal,Cat,Intact Male,2.0,Domestic Shorthair,Black/White,Intact Male,2.0,0.0,2019,11,2019,11,2017,11
A777624,,West Parmer Lane And Mcneil Road in Austin (TX),Stray,Normal,Dog,Intact Male,0.75,Vizsla Mix,Fawn,Neutered Male,0.8333333333333333,0.0,2018,7,2018,8,2017,10
A687208,Colbie,Austin (TX),Owner Surrender,Normal,Cat,Spayed Female,3.0,Cymric Mix,Orange Tabby/White,Spayed Female,3.0,0.0,2014,9,2014,10,2011,3
A771140,Sunny,Austin (TX),Public Assist,Normal,Dog,Intact Male,0.25,Australian Shepherd/Unknown,Tricolor,Intact Male,0.3333333333333333,0.0,2018,5,2018,5,2018,1
A719695,,4801 S Ih 35 in Austin (TX),Wildlife,Normal,Other,Unknown,1.0,Bat,Red/Brown,Unknown,1.0,1.0,2016,1,2016,1,2015,1
A749310,*Jade,1834 Ferguson in Austin (TX),Stray,Nursing,Cat,Intact Female,0.0,Domestic Shorthair Mix,Black/White,Spayed Female,0.25,0.0,2017,5,2017,8,2017,5
A756159,,900 Barton Springs in Austin (TX),Wildlife,Normal,Other,Unknown,1.0,Bat Mix,Brown,Unknown,1.0,1.0,2017,8,2017,8,2016,8
A701042,Captain,Austin (TX),Owner Surrender,Normal,Dog,Neutered Male,0.5,Harrier/Pointer,White/Orange,Neutered Male,0.5833333333333333,0.0,2015,4,2015,5,2014,9
A747286,,4025 Duval Rd in Austin (TX),Stray,Normal,Cat,Intact Female,0.019230769230769232,Domestic Shorthair Mix,Cream Tabby,Intact Female,0.019230769230769232,0.0,2017,4,2017,4,2017,4
A543040,Perseus,Outside Jurisdiction,Owner Surrender,Normal,Cat,Neutered Male,8.0,Domestic Longhair Mix,Brown Tabby/White,Neutered Male,8.0,0.0,2017,6,2017,7,2009,3
A743271,,16622 Wells Rd in Travis (TX),Public Assist,Normal,Dog,Intact Male,0.41666666666666663,Labrador Retriever Mix,White/Black,Neutered Male,0.5,0.0,2017,2,2017,2,2016,8
A715059,*Crissy,Outside Jurisdiction,Owner Surrender,Normal,Dog,Spayed Female,7.0,Dachshund Mix,Black,Spayed Female,7.0,0.0,2015,11,2015,11,2008,10
A777522,Teddy,2213 E Howard Ln in Austin (TX),Stray,Injured,Dog,Neutered Male,1.0,Rottweiler Mix,Black/Tan,Neutered Male,1.0,0.0,2018,7,2018,10,2017,7
A734701,*Snow,5017 W Hwy 290 in Austin (TX),Stray,Normal,Dog,Neutered Male,10.0,Maltese Mix,White,Neutered Male,10.0,0.0,2016,9,2016,9,2006,9
A760748,,8700 Cretys Cove in Austin (TX),Stray,Normal,Cat,Intact Female,0.16666666666666666,Domestic Shorthair Mix,Tortie/White,Spayed Female,0.16666666666666666,0.0,2017,10,2017,10,2017,8
A763993,Flash,Kasper Street And Brassie Street in Austin (TX),Stray,Normal,Dog,Neutered Male,1.0,Jack Russell Terrier,White/Tricolor,Neutered Male,1.0,0.0,2017,12,2017,12,2016,12
A777284,*Yoda,5005 Manor Rd 105 in Austin (TX),Public Assist,Normal,Cat,Neutered Male,0.3333333333333333,Domestic Shorthair Mix,Orange Tabby,Neutered Male,0.3333333333333333,0.0,2018,8,2018,9,2018,4
A782455,Arlo,124 West Anderson Lane in Austin (TX),Stray,Normal,Cat,Neutered Male,5.0,Maine Coon,Brown Tabby,Neutered Male,5.0,0.0,2018,10,2018,10,2013,3
A708890,*Obsidian,12600 Quirin Dr in Del Valle (TX),Stray,Normal,Cat,Intact Male,0.08333333333333333,Domestic Shorthair Mix,Black/White,Neutered Male,0.41666666666666663,0.0,2015,8,2015,12,2015,6
A805848,*Marshall,12345 Lamplight Village in Austin (TX),Stray,Sick,Cat,Intact Male,2.0,Domestic Shorthair Mix,Gray Tabby/White,Intact Male,2.0,0.0,2019,10,2019,10,2017,10
A786381,Dancer,11551 Maha Loop in Austin (TX),Stray,Normal,Dog,Intact Male,0.08333333333333333,Australian Shepherd Mix,Sable/White,Neutered Male,0.08333333333333333,0.0,2018,12,2019,1,2018,11
A753304,*Pepper,6409 Springdale  Road in Austin (TX),Stray,Normal,Cat,Intact Female,1.0,Domestic Shorthair Mix,Black,Intact Female,1.0,0.0,2017,7,2017,7,2016,7
A758864,*Sam,Austin (TX),Stray,Normal,Cat,Intact Male,0.08333333333333333,Domestic Shorthair Mix,Black,Neutered Male,0.16666666666666666,0.0,2017,9,2017,10,2017,8
A697015,*Balthasar,West Gate Blvd And Jones Rd in Austin (TX),Stray,Normal,Dog,Intact Male,1.0,Miniature Schnauzer Mix,Black/White,Neutered Male,1.0,0.0,2015,2,2015,2,2014,2
A786979,Bobbie,Austin (TX),Owner Surrender,Normal,Cat,Spayed Female,4.0,Domestic Shorthair Mix,Blue Tabby,Spayed Female,4.0,0.0,2019,1,2019,8,2015,1
A710630,*Sean,Rutherford And Centre in Austin (TX),Stray,Injured,Cat,Intact Male,0.08333333333333333,Domestic Shorthair Mix,Black,Intact Male,0.16666666666666666,0.0,2015,8,2015,9,2015,6
A788550,,15450 Fm 1325 in Austin (TX),Stray,Normal,Dog,Intact Female,4.0,Shih Tzu Mix,Black/White,Intact Female,4.0,0.0,2019,2,2019,2,2015,2
A730753,Tigger,6301 A Latigo Pass in Austin (TX),Owner Surrender,Normal,Cat,Neutered Male,9.0,Domestic Shorthair Mix,Orange Tabby/White,Neutered Male,11.0,0.0,2017,10,2019,9,2008,7
A761135,Bethie,3108 Eanes Cir in Austin (TX),Stray,Normal,Dog,Spayed Female,8.0,Labrador Retriever Mix,Black,Spayed Female,8.0,0.0,2017,10,2017,10,2009,10
A795720,*Teddi,13904 Lampting Drive in Pflugerville (TX),Stray,Normal,Dog,Intact Female,0.5,Australian Kelpie Mix,Black/White,Intact Female,0.5833333333333333,0.0,2019,9,2019,10,2019,2
A730771,,12017 Amherst Drive in Austin (TX),Stray,Normal,Cat,Unknown,0.010958904109589041,Domestic Shorthair Mix,Cream Tabby,Unknown,0.010958904109589041,0.0,2016,7,2016,7,2016,7
A780899,Cheetah,Austin (TX),Owner Surrender,Normal,Cat,Unknown,1.0,Domestic Shorthair Mix,Brown Tabby,Unknown,1.0,1.0,2018,9,2018,9,2017,9
A791704,*Edgar,9202 Fm 812 in Austin (TX),Stray,Normal,Dog,Intact Male,1.0,Boxer Mix,Black,Neutered Male,1.0,0.0,2019,3,2019,5,2018,3
A805690,Sirius Black,Austin (TX),Owner Surrender,Normal,Cat,Intact Male,0.16666666666666666,Domestic Shorthair,Black/White,Intact Male,0.25,0.0,2019,9,2019,10,2019,7
A687217,,6710 Starcrest Ln in Austin (TX),Stray,Normal,Dog,Intact Male,0.16666666666666666,Border Collie Mix,Brown/White,Neutered Male,0.16666666666666666,0.0,2014,9,2014,9,2014,6
A683424,Rufus,West 28Th/Rio Grande in Austin (TX),Stray,Normal,Dog,Neutered Male,10.0,Schipperke Mix,Red/Black,Neutered Male,10.0,0.0,2014,7,2014,7,2004,7
A691174,*Ronni,Austin (TX),Owner Surrender,Normal,Cat,Intact Female,0.08333333333333333,Domestic Shorthair Mix,Brown Tabby,Spayed Female,0.16666666666666666,0.0,2014,10,2014,12,2014,9
A685199,*Theo,Lexington Meadow Ln in Del Valle (TX),Stray,Normal,Cat,Intact Male,0.08333333333333333,Domestic Shorthair Mix,Orange Tabby,Intact Male,0.08333333333333333,0.0,2014,8,2014,8,2014,6
A764292,Nina,Austin (TX),Owner Surrender,Normal,Dog,Intact Male,0.25,Labrador Retriever Mix,Black,Neutered Male,0.25,0.0,2017,12,2017,12,2017,9
A752523,Whiskey,Austin (TX),Public Assist,Normal,Dog,Neutered Male,5.0,Golden Retriever Mix,Gold,Neutered Male,5.0,0.0,2017,6,2017,6,2012,6
A797596,,907 West Slaughter Lane in Austin (TX),Stray,Normal,Dog,Intact Female,2.0,Chihuahua Shorthair,Tan,Spayed Female,2.0,0.0,2019,6,2019,6,2017,6
